REGION,DISTRICT,new_FACILITY,Year,Month,Suspect,n
Morogoro,Kilombero,Mahurunga Health Center,2019,4,Healthy,1
Morogoro,Kilombero,Mahurunga Health Center,2019,4,Suspect,2
Morogoro,Kilombero,Mahurunga Health Center,2019,5,Suspect,2
Morogoro,Kilombero,Mahurunga Health Center,2019,6,Healthy,3
Morogoro,Kilombero,Mahurunga Health Center,2019,6,Suspect,10
Morogoro,Kilombero,Mahurunga Health Center,2019,7,Healthy,1
Morogoro,Kilombero,Mahurunga Health Center,2019,7,Suspect,2
Morogoro,Kilombero,Mahurunga Health Center,2019,8,Healthy,1
Morogoro,Kilombero,Mahurunga Health Center,2019,8,Suspect,3
Morogoro,Kilombero,Mang'ula Health Center,2022,4,Suspect,3
Morogoro,Kilombero,Mang'ula Health Center,2022,5,Suspect,2
Morogoro,Kilombero,Mang'ula Health Center,2022,6,Healthy,2
Morogoro,Kilombero,Mang'ula Health Center,2022,6,Suspect,6
Morogoro,Kilombero,Mang'ula Health Center,2022,7,Suspect,2
Morogoro,Kilombero,Mang'ula Health Center,2022,9,Suspect,1
Morogoro,Kilombero,Mang'ula Health Center,2022,10,Suspect,3
Morogoro,Kilombero,Mang'ula Health Center,2023,5,Healthy,2
Morogoro,Kilombero,Mang'ula Health Center,2023,5,Suspect,1
Morogoro,Kilombero,Mang'ula Health Center,2023,6,Healthy,3
Morogoro,Kilombero,Mang'ula Health Center,2023,6,Suspect,1
Morogoro,Kilombero,Mang'ula Health Center,2023,7,Healthy,1
Morogoro,Kilombero,Mang'ula Health Center,2023,7,Suspect,3
Morogoro,Kilombero,Mang'ula Health Center,2023,9,Suspect,1
Morogoro,Kilombero,Mang'ula Health Center,2023,10,Healthy,2
Morogoro,Kilombero,Mang'ula Health Center,2023,10,Suspect,1
Morogoro,Kilombero,Mang'ula Health Center,2023,12,Suspect,2
Morogoro,Kilombero,Mbingu Dispensary,2020,8,Healthy,1
Morogoro,Kilombero,Mbingu Dispensary,2020,8,Suspect,1
Morogoro,Kilombero,Mbingu Dispensary,2020,9,Suspect,1
Morogoro,Kilombero,Mbingu Dispensary,2020,11,Suspect,4
Morogoro,Kilombero,Mbingu Dispensary,2020,12,Suspect,4
Morogoro,Kilombero,Mbingu Dispensary,2022,7,Suspect,1
Morogoro,Kilombero,Mlimba Health Center,2018,1,Healthy,1
Morogoro,Kilombero,Mlimba Health Center,2018,2,Healthy,3
Morogoro,Kilombero,Mlimba Health Center,2018,3,Healthy,6
Morogoro,Kilombero,Mlimba Health Center,2018,8,Healthy,1
Morogoro,Kilombero,Mlimba Health Center,2019,1,Healthy,9
Morogoro,Kilombero,Mlimba Health Center,2019,2,Healthy,6
Morogoro,Kilombero,Mlimba Health Center,2019,3,Healthy,2
Morogoro,Kilombero,Mlimba Health Center,2019,4,Healthy,2
Morogoro,Kilombero,Mlimba Health Center,2019,5,Healthy,5
Morogoro,Kilombero,Mlimba Health Center,2019,7,Healthy,3
Morogoro,Kilombero,Mlimba Health Center,2019,8,Healthy,2
Morogoro,Kilombero,Mlimba Health Center,2019,9,Healthy,10
Morogoro,Kilombero,Mlimba Health Center,2019,9,Suspect,2
Morogoro,Kilombero,Mlimba Health Center,2019,10,Healthy,9
Morogoro,Kilombero,Mlimba Health Center,2019,10,Suspect,1
Morogoro,Kilombero,Mlimba Health Center,2019,11,Healthy,2
Morogoro,Kilombero,Mlimba Health Center,2019,11,Suspect,1
Morogoro,Kilombero,Mlimba Health Center,2019,12,Healthy,8
Morogoro,Kilombero,Mlimba Health Center,2019,12,Suspect,4
Morogoro,Kilombero,Mlimba Health Center,2020,1,Healthy,2
Morogoro,Kilombero,Mlimba Health Center,2020,2,Suspect,1
Morogoro,Kilombero,Mlimba Health Center,2020,3,Healthy,1
Morogoro,Kilombero,Mlimba Health Center,2020,3,Suspect,4
Morogoro,Kilombero,Mlimba Health Center,2020,5,Suspect,2
Morogoro,Kilombero,Mlimba Health Center,2020,7,Suspect,1
Morogoro,Kilombero,Mlimba Health Center,2020,8,Healthy,4
Morogoro,Kilombero,Mlimba Health Center,2020,8,Suspect,11
Morogoro,Kilombero,Mlimba Health Center,2020,9,Suspect,1
Morogoro,Kilombero,Mlimba Health Center,2020,10,Suspect,1
Morogoro,Kilombero,Mlimba Health Center,2020,11,Suspect,6
Morogoro,Kilombero,Mlimba Health Center,2021,1,Suspect,2
Morogoro,Kilombero,Mlimba Health Center,2021,2,Suspect,4
Morogoro,Kilombero,Mlimba Health Center,2021,5,Suspect,1
Morogoro,Kilombero,Mlimba Health Center,2021,6,Healthy,2
Morogoro,Kilombero,Mlimba Health Center,2021,7,Healthy,2
Morogoro,Kilombero,Mlimba Health Center,2022,5,Healthy,4
Morogoro,Kilombero,Mlimba Health Center,2022,5,Suspect,4
Morogoro,Kilombero,Mlimba Health Center,2022,6,Healthy,7
Morogoro,Kilombero,Mlimba Health Center,2022,6,Suspect,7
Morogoro,Kilombero,Mlimba Health Center,2022,7,Healthy,6
Morogoro,Kilombero,Mlimba Health Center,2022,7,Suspect,6
Morogoro,Kilombero,Mlimba Health Center,2022,8,Suspect,1
Morogoro,Kilombero,Mlimba Health Center,2022,9,Healthy,1
Morogoro,Kilombero,Mlimba Health Center,2022,9,Suspect,8
Morogoro,Kilombero,Mlimba Health Center,2022,10,Healthy,5
Morogoro,Kilombero,Mlimba Health Center,2022,10,Suspect,1
Morogoro,Kilombero,Mlimba Health Center,2022,11,Suspect,4
Morogoro,Kilombero,Mlimba Health Center,2023,1,Suspect,3
Morogoro,Kilombero,Mlimba Health Center,2023,2,Suspect,4
Morogoro,Kilombero,Mlimba Health Center,2023,3,Suspect,3
Morogoro,Kilombero,Mlimba Health Center,2023,5,Suspect,5
Morogoro,Kilombero,Mlimba Health Center,2023,6,Suspect,1
Morogoro,Kilombero,Mlimba Health Center,2023,7,Healthy,1
Morogoro,Kilombero,Mlimba Health Center,2023,7,Suspect,4
Morogoro,Kilombero,Mlimba Health Center,2023,8,Suspect,3
Morogoro,Kilombero,Mlimba Health Center,2023,9,Suspect,1
Morogoro,Kilombero,Mlimba Health Center,2023,10,Suspect,1
Morogoro,Kilombero,Mngeta Health Center,2020,1,Healthy,1
Morogoro,Kilombero,Mngeta Health Center,2020,4,Healthy,2
Morogoro,Kilombero,Mngeta Health Center,2020,6,Healthy,2
Morogoro,Kilombero,Mngeta Health Center,2020,7,Suspect,1
Morogoro,Kilombero,Mngeta Health Center,2020,8,Healthy,2
Morogoro,Kilombero,Mngeta Health Center,2022,2,Suspect,1
Morogoro,Kilombero,Mngeta Health Center,2022,3,Healthy,2
Morogoro,Kilombero,Mngeta Health Center,2022,3,Suspect,1
Morogoro,Kilombero,Mngeta Health Center,2022,6,Suspect,2
Morogoro,Kilombero,Mngeta Health Center,2022,7,Healthy,9
Morogoro,Kilombero,Mngeta Health Center,2022,7,Suspect,10
Morogoro,Kilombero,Mngeta Health Center,2022,8,Healthy,1
Morogoro,Kilombero,Mngeta Health Center,2022,8,Suspect,10
Morogoro,Kilombero,Mngeta Health Center,2022,10,Healthy,1
Morogoro,Kilombero,Mngeta Health Center,2022,10,Suspect,3
Morogoro,Kilombero,Mngeta Health Center,2022,11,Suspect,1
Morogoro,Kilombero,Mngeta Health Center,2022,12,Healthy,3
Morogoro,Kilombero,Mngeta Health Center,2022,12,Suspect,2
Morogoro,Kilombero,Mngeta Health Center,2023,1,Healthy,2
Morogoro,Kilombero,Mngeta Health Center,2023,1,Suspect,1
Morogoro,Kilombero,Mngeta Health Center,2023,2,Healthy,1
Morogoro,Kilombero,Mngeta Health Center,2023,2,Suspect,4
Morogoro,Kilombero,Mngeta Health Center,2023,3,Suspect,1
Morogoro,Kilombero,Mngeta Health Center,2023,4,Healthy,2
Morogoro,Kilombero,Mngeta Health Center,2023,4,Suspect,2
Morogoro,Kilombero,Mngeta Health Center,2023,5,Healthy,3
Morogoro,Kilombero,Mngeta Health Center,2023,5,Suspect,1
Morogoro,Kilombero,Mngeta Health Center,2023,8,Healthy,2
Morogoro,Kilombero,Mngeta Health Center,2023,8,Suspect,2
Morogoro,Kilombero,Mngeta Health Center,2023,9,Healthy,1
Morogoro,Kilombero,Mngeta Health Center,2023,10,Healthy,2
Morogoro,Kilombero,Mngeta Health Center,2023,10,Suspect,3
Morogoro,Kilombero,Mngeta Health Center,2023,11,Healthy,5
Morogoro,Kilombero,Mngeta Health Center,2023,11,Suspect,2
Morogoro,Kilombero,Mngeta Health Center,2023,12,Healthy,3
Morogoro,Kilombero,Mngeta Health Center,2023,12,Suspect,1
Morogoro,Kilombero,Morogoro Regional Hospital,2023,1,Suspect,1
Morogoro,Kilombero,Mwembesongo Dispensary,2019,8,Suspect,1
Morogoro,Kilosa,Dumila Dispensary,2020,8,Healthy,3
Morogoro,Kilosa,Dumila Dispensary,2020,8,Suspect,5
Morogoro,Kilosa,Dumila Dispensary,2020,11,Healthy,4
Morogoro,Kilosa,Dumila Dispensary,2020,11,Suspect,4
Morogoro,Kilosa,Dumila Dispensary,2020,12,Healthy,1
Morogoro,Kilosa,Dumila Dispensary,2021,1,Healthy,2
Morogoro,Kilosa,Dumila Dispensary,2021,1,Suspect,2
Morogoro,Kilosa,Dumila Dispensary,2021,2,Healthy,5
Morogoro,Kilosa,Dumila Dispensary,2021,2,Suspect,6
Morogoro,Kilosa,Dumila Dispensary,2021,4,Suspect,1
Morogoro,Kilosa,Dumila Dispensary,2021,7,Suspect,1
Morogoro,Kilosa,Dumila Dispensary,2021,8,Healthy,3
Morogoro,Kilosa,Dumila Dispensary,2021,8,Suspect,1
Morogoro,Kilosa,Dumila Dispensary,2021,9,Healthy,1
Morogoro,Kilosa,Dumila Dispensary,2021,9,Suspect,2
Morogoro,Kilosa,Dumila Dispensary,2022,6,Healthy,1
Morogoro,Kilosa,Dumila Dispensary,2022,6,Suspect,5
Morogoro,Kilosa,Dumila Dispensary,2022,7,Healthy,3
Morogoro,Kilosa,Dumila Dispensary,2022,7,Suspect,4
Morogoro,Kilosa,Dumila Dispensary,2022,8,Suspect,2
Morogoro,Kilosa,Kidodi Health Center,2020,8,Healthy,2
Morogoro,Kilosa,Kidodi Health Center,2020,8,Suspect,3
Morogoro,Kilosa,Kidodi Health Center,2020,9,Healthy,1
Morogoro,Kilosa,Kidodi Health Center,2020,9,Suspect,6
Morogoro,Kilosa,Kidodi Health Center,2020,10,Suspect,2
Morogoro,Kilosa,Kidodi Health Center,2020,11,Healthy,1
Morogoro,Kilosa,Kidodi Health Center,2020,11,Suspect,1
Morogoro,Kilosa,Kidodi Health Center,2021,1,Healthy,1
Morogoro,Kilosa,Kidodi Health Center,2021,6,Healthy,1
Morogoro,Kilosa,Kidodi Health Center,2021,7,Healthy,1
Morogoro,Kilosa,Kidodi Health Center,2021,7,Suspect,1
Morogoro,Kilosa,Kidodi Health Center,2021,8,Healthy,1
Morogoro,Kilosa,Kidodi Health Center,2022,1,Suspect,3
Morogoro,Kilosa,Kidodi Health Center,2022,2,Healthy,1
Morogoro,Kilosa,Kidodi Health Center,2022,2,Suspect,8
Morogoro,Kilosa,Kidodi Health Center,2022,3,Healthy,1
Morogoro,Kilosa,Kidodi Health Center,2022,4,Healthy,1
Morogoro,Kilosa,Kidodi Health Center,2022,4,Suspect,14
Morogoro,Kilosa,Kidodi Health Center,2022,5,Suspect,3
Morogoro,Kilosa,Kidodi Health Center,2022,6,Healthy,3
Morogoro,Kilosa,Kidodi Health Center,2022,6,Suspect,1
Morogoro,Kilosa,Kidodi Health Center,2022,7,Healthy,1
Morogoro,Kilosa,Kidodi Health Center,2022,8,Healthy,1
Morogoro,Kilosa,Kidodi Health Center,2022,10,Suspect,2
Morogoro,Kilosa,Kidodi Health Center,2022,11,Suspect,1
Morogoro,Kilosa,Kidodi Health Center,2023,1,Suspect,4
Morogoro,Kilosa,Kidodi Health Center,2023,2,Suspect,5
Morogoro,Kilosa,Kidodi Health Center,2023,3,Suspect,2
Morogoro,Kilosa,Kidodi Health Center,2023,6,Suspect,1
Morogoro,Kilosa,Kidodi Health Center,2023,7,Healthy,1
Morogoro,Kilosa,Kidodi Health Center,2023,7,Suspect,2
Morogoro,Kilosa,Kidodi Health Center,2023,8,Suspect,2
Morogoro,Kilosa,Kilosa District Hospital,2018,6,Suspect,3
Morogoro,Kilosa,Kilosa District Hospital,2018,7,Suspect,3
Morogoro,Kilosa,Kilosa District Hospital,2018,8,Healthy,6
Morogoro,Kilosa,Kilosa District Hospital,2018,8,Suspect,12
Morogoro,Kilosa,Kilosa District Hospital,2018,9,Healthy,1
Morogoro,Kilosa,Kilosa District Hospital,2018,9,Suspect,19
Morogoro,Kilosa,Kilosa District Hospital,2018,10,Suspect,6
Morogoro,Kilosa,Kilosa District Hospital,2018,11,Suspect,1
Morogoro,Kilosa,Kilosa District Hospital,2018,12,Suspect,2
Morogoro,Kilosa,Kilosa District Hospital,2019,2,Suspect,3
Morogoro,Kilosa,Kilosa District Hospital,2019,3,Healthy,1
Morogoro,Kilosa,Kilosa District Hospital,2019,3,Suspect,1
Morogoro,Kilosa,Kilosa District Hospital,2019,6,Healthy,1
Morogoro,Kilosa,Kilosa District Hospital,2019,7,Suspect,2
Morogoro,Kilosa,Kilosa District Hospital,2019,11,Healthy,1
Morogoro,Kilosa,Kilosa District Hospital,2020,6,Suspect,1
Morogoro,Kilosa,Kilosa District Hospital,2020,8,Healthy,2
Morogoro,Kilosa,Kilosa District Hospital,2020,8,Suspect,2
Morogoro,Kilosa,Kilosa District Hospital,2020,9,Suspect,3
Morogoro,Kilosa,Kilosa District Hospital,2020,10,Healthy,1
Morogoro,Kilosa,Kilosa District Hospital,2020,10,Suspect,14
Morogoro,Kilosa,Kilosa District Hospital,2020,11,Suspect,5
Morogoro,Kilosa,Kilosa District Hospital,2020,12,Healthy,5
Morogoro,Kilosa,Kilosa District Hospital,2021,1,Healthy,2
Morogoro,Kilosa,Kilosa District Hospital,2021,1,Suspect,4
Morogoro,Kilosa,Kilosa District Hospital,2021,2,Healthy,1
Morogoro,Kilosa,Kilosa District Hospital,2021,2,Suspect,1
Morogoro,Kilosa,Kilosa District Hospital,2021,4,Healthy,1
Morogoro,Kilosa,Kilosa District Hospital,2021,4,Suspect,1
Morogoro,Kilosa,Kilosa District Hospital,2021,5,Suspect,4
Morogoro,Kilosa,Kilosa District Hospital,2021,7,Healthy,3
Morogoro,Kilosa,Kilosa District Hospital,2021,7,Suspect,1
Morogoro,Kilosa,Kilosa District Hospital,2021,8,Healthy,3
Morogoro,Kilosa,Kilosa District Hospital,2021,8,Suspect,4
Morogoro,Kilosa,Kilosa District Hospital,2021,9,Healthy,1
Morogoro,Kilosa,Kilosa District Hospital,2021,10,Suspect,1
Morogoro,Kilosa,Kilosa District Hospital,2021,11,Healthy,1
Morogoro,Kilosa,Kilosa District Hospital,2021,11,Suspect,3
Morogoro,Kilosa,Kilosa District Hospital,2022,3,Healthy,1
Morogoro,Kilosa,Kilosa District Hospital,2022,3,Suspect,2
Morogoro,Kilosa,Kilosa District Hospital,2022,4,Suspect,6
Morogoro,Kilosa,Kilosa District Hospital,2022,5,Suspect,10
Morogoro,Kilosa,Kilosa District Hospital,2022,6,Healthy,12
Morogoro,Kilosa,Kilosa District Hospital,2022,6,Suspect,14
Morogoro,Kilosa,Kilosa District Hospital,2022,7,Healthy,3
Morogoro,Kilosa,Kilosa District Hospital,2022,7,Suspect,9
Morogoro,Kilosa,Kilosa District Hospital,2022,8,Healthy,1
Morogoro,Kilosa,Kilosa District Hospital,2022,8,Suspect,6
Morogoro,Kilosa,Kilosa District Hospital,2022,9,Suspect,16
Morogoro,Kilosa,Kilosa District Hospital,2022,10,Suspect,14
Morogoro,Kilosa,Kilosa District Hospital,2023,1,Suspect,2
Morogoro,Kilosa,Kilosa District Hospital,2023,2,Suspect,3
Morogoro,Kilosa,Kilosa District Hospital,2023,3,Suspect,2
Morogoro,Kilosa,Kilosa District Hospital,2023,4,Suspect,3
Morogoro,Kilosa,Kilosa District Hospital,2023,6,Suspect,10
Morogoro,Kilosa,Kilosa District Hospital,2023,8,Healthy,1
Morogoro,Kilosa,Kilosa District Hospital,2023,10,Healthy,1
Morogoro,Kilosa,Kilosa District Hospital,2023,10,Suspect,7
Morogoro,Kilosa,Kilosa District Hospital,2023,11,Healthy,1
Morogoro,Kilosa,Kilosa District Hospital,2023,11,Suspect,4
Morogoro,Kilosa,Kilosa District Hospital,2023,12,Suspect,3
Morogoro,Kilosa,Lugala Hospital,2019,2,Suspect,1
Morogoro,Kilosa,Lugala Hospital,2019,6,Suspect,2
Morogoro,Kilosa,Lugala Hospital,2019,10,Suspect,2
Morogoro,Kilosa,Lugala Hospital,2019,11,Suspect,2
Morogoro,Kilosa,Lugala Hospital,2019,12,Suspect,2
Morogoro,Kilosa,Lugala Hospital,2020,1,Suspect,1
Morogoro,Kilosa,Lugala Hospital,2020,7,Suspect,3
Morogoro,Kilosa,Magubike Health Center,2022,3,Suspect,4
Morogoro,Kilosa,Mang'ula Health Center,2023,4,Suspect,1
Morogoro,Kilosa,Mikumi Health Center,2020,9,Suspect,1
Morogoro,Kilosa,Mikumi Health Center,2020,10,Suspect,13
Morogoro,Kilosa,Mikumi Health Center,2020,11,Healthy,1
Morogoro,Kilosa,Morogoro Regional Hospital,2022,8,Healthy,1
Morogoro,Kilosa,Morogoro Regional Hospital,2022,8,Suspect,1
Morogoro,Kilosa,Rabies Test Facility,2018,1,Suspect,1
Morogoro,Kilosa,Rabies Test Facility,2018,4,Healthy,1
Morogoro,Kilosa,Sabasaba Health Center,2023,1,Suspect,1
Morogoro,Kilosa,Sabasaba Health Center,2023,2,Suspect,1
Morogoro,Kilosa,Sabasaba Health Center,2023,3,Suspect,1
Morogoro,Kilosa,St. Joseph Hospital,2020,8,Suspect,1
Morogoro,Kilosa,St. Joseph Hospital,2022,5,Suspect,2
Morogoro,Kilosa,St. Joseph Hospital,2022,6,Suspect,1
Morogoro,Kilosa,St. Kizito Hospital,2022,4,Healthy,1
Morogoro,Kilosa,St. Kizito Hospital,2022,4,Suspect,1
Morogoro,Kilosa,St. Kizito Hospital,2022,5,Suspect,1
Morogoro,Kilosa,St. Kizito Hospital,2022,6,Suspect,3
Morogoro,Kilosa,St. Kizito Hospital,2022,8,Suspect,4
Morogoro,Kilosa,Uhuru Health Center,2019,2,Suspect,1
Morogoro,Kilosa,Uhuru Health Center,2019,3,Suspect,3
Morogoro,Kilosa,Uhuru Health Center,2019,4,Healthy,1
Morogoro,Kilosa,Uhuru Health Center,2019,4,Suspect,1
Morogoro,Kilosa,Uhuru Health Center,2019,5,Healthy,1
Morogoro,Kilosa,Uhuru Health Center,2019,5,Suspect,1
Morogoro,Kilosa,Uhuru Health Center,2019,8,Suspect,1
Morogoro,Kilosa,Uhuru Health Center,2020,9,Healthy,2
Morogoro,Kilosa,Uhuru Health Center,2020,9,Suspect,2
Morogoro,Kilosa,Uhuru Health Center,2021,3,Suspect,1
Morogoro,Kilosa,Uhuru Health Center,2021,5,Healthy,1
Morogoro,Kilosa,Uhuru Health Center,2021,5,Suspect,1
Morogoro,Kilosa,Uhuru Health Center,2021,12,Suspect,1
Morogoro,Kilosa,Uhuru Health Center,2022,4,Suspect,1
Morogoro,Kilosa,Uhuru Health Center,2022,5,Suspect,1
Morogoro,Kilosa,Uhuru Health Center,2022,12,Suspect,1
Morogoro,Kilosa,Uhuru Health Center,2023,1,Suspect,1
Morogoro,Kilosa,Uhuru Health Center,2023,2,Suspect,3
Morogoro,Kilosa,Uhuru Health Center,2023,6,Suspect,1
Morogoro,Kilosa,Ulanga District Hospital,2019,3,Suspect,1
Morogoro,Kilosa,Ulanga District Hospital,2019,11,Suspect,1
Morogoro,Malinyi,Kibaoni Health Center,2018,12,Suspect,1
Morogoro,Malinyi,Kibaoni Health Center,2021,9,Suspect,1
Morogoro,Malinyi,Kibaoni Health Center,2021,11,Suspect,1
Morogoro,Malinyi,Lugala Hospital,2018,8,Suspect,4
Morogoro,Malinyi,Lugala Hospital,2018,9,Healthy,1
Morogoro,Malinyi,Lugala Hospital,2018,9,Suspect,2
Morogoro,Malinyi,Lugala Hospital,2018,11,Healthy,2
Morogoro,Malinyi,Lugala Hospital,2018,11,Suspect,16
Morogoro,Malinyi,Lugala Hospital,2019,1,Suspect,3
Morogoro,Malinyi,Lugala Hospital,2019,6,Healthy,1
Morogoro,Malinyi,Lugala Hospital,2019,10,Healthy,2
Morogoro,Malinyi,Lugala Hospital,2019,11,Suspect,1
Morogoro,Malinyi,Lugala Hospital,2020,3,Suspect,1
Morogoro,Malinyi,Lugala Hospital,2020,4,Suspect,1
Morogoro,Malinyi,Lugala Hospital,2020,6,Healthy,1
Morogoro,Malinyi,Lugala Hospital,2020,7,Healthy,2
Morogoro,Malinyi,Lugala Hospital,2020,7,Suspect,1
Morogoro,Malinyi,Lugala Hospital,2020,8,Healthy,2
Morogoro,Malinyi,Lugala Hospital,2020,8,Suspect,2
Morogoro,Malinyi,Lugala Hospital,2021,1,Suspect,3
Morogoro,Malinyi,Lugala Hospital,2021,2,Suspect,1
Morogoro,Malinyi,Lugala Hospital,2021,3,Healthy,1
Morogoro,Malinyi,Lugala Hospital,2021,4,Healthy,1
Morogoro,Malinyi,Lugala Hospital,2021,4,Suspect,2
Morogoro,Malinyi,Lugala Hospital,2021,5,Suspect,1
Morogoro,Malinyi,Lugala Hospital,2022,1,Suspect,1
Morogoro,Malinyi,Lugala Hospital,2022,7,Suspect,2
Morogoro,Malinyi,Lugala Hospital,2022,8,Suspect,2
Morogoro,Malinyi,Lugala Hospital,2023,1,Suspect,4
Morogoro,Malinyi,Lugala Hospital,2023,3,Suspect,1
Morogoro,Malinyi,Lugala Hospital,2023,4,Suspect,2
Morogoro,Malinyi,Lugala Hospital,2023,5,Suspect,2
Morogoro,Malinyi,Lugala Hospital,2023,7,Suspect,1
Morogoro,Malinyi,Lugala Hospital,2023,9,Suspect,1
Morogoro,Malinyi,Lugala Hospital,2023,12,Suspect,1
Morogoro,Malinyi,Lupiro Health Center,2019,11,Suspect,1
Morogoro,Malinyi,Lupiro Health Center,2023,1,Suspect,1
Morogoro,Malinyi,Mahurunga Health Center,2019,5,Healthy,1
Morogoro,Malinyi,Mahurunga Health Center,2019,8,Healthy,1
Morogoro,Malinyi,Malinyi Dispensary,2020,7,Healthy,3
Morogoro,Malinyi,Malinyi Dispensary,2020,8,Healthy,2
Morogoro,Malinyi,Malinyi Dispensary,2020,9,Healthy,1
Morogoro,Malinyi,Malinyi Dispensary,2020,10,Healthy,2
Morogoro,Malinyi,Malinyi Dispensary,2021,3,Suspect,3
Morogoro,Malinyi,Malinyi Dispensary,2021,4,Suspect,10
Morogoro,Malinyi,Malinyi Dispensary,2022,3,Suspect,5
Morogoro,Malinyi,Malinyi Dispensary,2022,6,Suspect,3
Morogoro,Malinyi,Malinyi Dispensary,2022,7,Suspect,9
Morogoro,Malinyi,Malinyi Dispensary,2022,8,Healthy,2
Morogoro,Malinyi,Malinyi Dispensary,2022,8,Suspect,6
Morogoro,Malinyi,Malinyi Dispensary,2022,9,Suspect,6
Morogoro,Malinyi,Malinyi Dispensary,2022,10,Suspect,3
Morogoro,Malinyi,Malinyi Dispensary,2022,11,Suspect,2
Morogoro,Malinyi,Malinyi Dispensary,2022,12,Healthy,1
Morogoro,Malinyi,Malinyi Dispensary,2022,12,Suspect,9
Morogoro,Malinyi,Malinyi Dispensary,2023,1,Healthy,5
Morogoro,Malinyi,Malinyi Dispensary,2023,1,Suspect,1
Morogoro,Malinyi,Malinyi Dispensary,2023,2,Healthy,2
Morogoro,Malinyi,Malinyi Dispensary,2023,2,Suspect,2
Morogoro,Malinyi,Malinyi Dispensary,2023,4,Suspect,1
Morogoro,Malinyi,Mtimbira Health Center,2018,1,Suspect,4
Morogoro,Malinyi,Mtimbira Health Center,2018,2,Suspect,3
Morogoro,Malinyi,Mtimbira Health Center,2018,3,Suspect,5
Morogoro,Malinyi,Mtimbira Health Center,2018,4,Suspect,2
Morogoro,Malinyi,Mtimbira Health Center,2018,5,Suspect,8
Morogoro,Malinyi,Mtimbira Health Center,2018,6,Suspect,2
Morogoro,Malinyi,Mtimbira Health Center,2018,7,Suspect,9
Morogoro,Malinyi,Mtimbira Health Center,2018,8,Suspect,2
Morogoro,Malinyi,Mtimbira Health Center,2018,9,Suspect,1
Morogoro,Malinyi,Mtimbira Health Center,2019,2,Suspect,1
Morogoro,Malinyi,Mtimbira Health Center,2020,1,Suspect,2
Morogoro,Malinyi,Mtimbira Health Center,2020,3,Suspect,3
Morogoro,Malinyi,Mtimbira Health Center,2020,4,Suspect,2
Morogoro,Malinyi,Mtimbira Health Center,2020,5,Suspect,1
Morogoro,Malinyi,Mtimbira Health Center,2020,6,Suspect,3
Morogoro,Malinyi,Mtimbira Health Center,2020,7,Suspect,1
Morogoro,Malinyi,Mtimbira Health Center,2020,8,Suspect,7
Morogoro,Malinyi,Mtimbira Health Center,2020,9,Suspect,3
Morogoro,Malinyi,Mtimbira Health Center,2020,10,Healthy,2
Morogoro,Malinyi,Mtimbira Health Center,2020,10,Suspect,8
Morogoro,Malinyi,Mtimbira Health Center,2020,11,Healthy,1
Morogoro,Malinyi,Mtimbira Health Center,2020,11,Suspect,1
Morogoro,Malinyi,Mtimbira Health Center,2020,12,Suspect,1
Morogoro,Malinyi,Mtimbira Health Center,2021,1,Suspect,7
Morogoro,Malinyi,Mtimbira Health Center,2021,2,Suspect,2
Morogoro,Malinyi,Mtimbira Health Center,2021,3,Healthy,1
Morogoro,Malinyi,Mtimbira Health Center,2021,4,Suspect,2
Morogoro,Malinyi,Mtimbira Health Center,2021,5,Healthy,3
Morogoro,Malinyi,Mtimbira Health Center,2021,5,Suspect,5
Morogoro,Malinyi,Mtimbira Health Center,2021,6,Healthy,7
Morogoro,Malinyi,Mtimbira Health Center,2021,6,Suspect,10
Morogoro,Malinyi,Mtimbira Health Center,2021,7,Healthy,5
Morogoro,Malinyi,Mtimbira Health Center,2021,7,Suspect,10
Morogoro,Malinyi,Mtimbira Health Center,2021,8,Healthy,2
Morogoro,Malinyi,Mtimbira Health Center,2021,8,Suspect,1
Morogoro,Malinyi,Mtimbira Health Center,2021,9,Healthy,1
Morogoro,Malinyi,Mtimbira Health Center,2021,9,Suspect,5
Morogoro,Malinyi,Mtimbira Health Center,2021,10,Healthy,4
Morogoro,Malinyi,Mtimbira Health Center,2021,10,Suspect,5
Morogoro,Malinyi,Mtimbira Health Center,2021,11,Healthy,5
Morogoro,Malinyi,Mtimbira Health Center,2021,11,Suspect,6
Morogoro,Malinyi,Mtimbira Health Center,2021,12,Healthy,2
Morogoro,Malinyi,Mtimbira Health Center,2021,12,Suspect,6
Morogoro,Malinyi,Mtimbira Health Center,2022,1,Healthy,1
Morogoro,Malinyi,Mtimbira Health Center,2022,1,Suspect,7
Morogoro,Malinyi,Mtimbira Health Center,2022,2,Suspect,8
Morogoro,Malinyi,Mtimbira Health Center,2022,3,Healthy,2
Morogoro,Malinyi,Mtimbira Health Center,2022,3,Suspect,6
Morogoro,Malinyi,Mtimbira Health Center,2022,4,Healthy,1
Morogoro,Malinyi,Mtimbira Health Center,2022,4,Suspect,2
Morogoro,Malinyi,Mtimbira Health Center,2022,5,Suspect,10
Morogoro,Malinyi,Mtimbira Health Center,2022,6,Suspect,12
Morogoro,Malinyi,Mtimbira Health Center,2022,7,Suspect,1
Morogoro,Malinyi,Mtimbira Health Center,2022,8,Suspect,2
Morogoro,Malinyi,Mtimbira Health Center,2022,9,Healthy,3
Morogoro,Malinyi,Mtimbira Health Center,2022,9,Suspect,3
Morogoro,Malinyi,Mtimbira Health Center,2022,10,Suspect,4
Morogoro,Malinyi,Mtimbira Health Center,2022,11,Suspect,3
